time, distance,       lat,       lng, altitude
8166,60835.6,50.783511,-1.157306,-9.2
8167,60845.8,50.783505,-1.157162,-9.4
8168,60856.4,50.78351,-1.157012,-9.4
8169,60866.5,50.783525,-1.15687,-9.6
8170,60876.5,50.783537,-1.156731,-9.6
8171,60886.6,50.783557,-1.15659,-9.6
8172,60896.4,50.783575,-1.156453,-9.6
8173,60906.2,50.78359,-1.156317,-9.8
8174,60916,50.783601,-1.15618,-9.8
8175,60925.6,50.783612,-1.156044,-9.8
8176,60934.9,50.783615,-1.155912,-9.8
8177,60944.2,50.78361,-1.155781,-10
8178,60953.7,50.783603,-1.155646,-10
8179,60963,50.783599,-1.155514,-9.8
8180,60972.1,50.783596,-1.155386,-9.8
8181,60981.2,50.783596,-1.155256,-10
8182,60990.5,50.783596,-1.155125,-10
8183,60999.8,50.783596,-1.154994,-9.8
8184,61008.9,50.783596,-1.154864,-9.8
8185,61017.9,50.783595,-1.154736,-9.8
8186,61026.8,50.783587,-1.154611,-9.8
8187,61035.7,50.783579,-1.154485,-9.8
8188,61044.5,50.783568,-1.154362,-9.8
8189,61053.4,50.783556,-1.154237,-9.6
8190,61062,50.783544,-1.154117,-9.6
8191,61070.5,50.783529,-1.153998,-9.6
8192,61079.3,50.783509,-1.153878,-9.6
8193,61088.4,50.783482,-1.153756,-9.8
8194,61097.2,50.783459,-1.153637,-10
8195,61106.3,50.783432,-1.153516,-10
8196,61115.1,50.783405,-1.153398,-10.2
8197,61123.8,50.783379,-1.153281,-10.2
8198,61132.5,50.783356,-1.153165,-10
8199,61141.3,50.783329,-1.153047,-10
8200,61150,50.783303,-1.15293,-10
8201,61158.6,50.783276,-1.152815,-10
8202,61167.2,50.783249,-1.152702,-10
8203,61175.8,50.783219,-1.152588,-10
8204,61184.6,50.783192,-1.152472,-10
8205,61193.3,50.783165,-1.152356,-10
8206,61202,50.783139,-1.15224,-10
8207,61210.8,50.783112,-1.152123,-10.2
8208,61219.6,50.783085,-1.152006,-10.2
8209,61228.3,50.783058,-1.15189,-10.2
8210,61237.1,50.783028,-1.151773,-10.2
8211,61245.7,50.783002,-1.151658,-10.2
8212,61254.4,50.782978,-1.151542,-10.4
8213,61263.1,50.782952,-1.151426,-10.4
8214,61271.8,50.782925,-1.151309,-10.4
8215,61280.3,50.782898,-1.151196,-10.4
8216,61288.7,50.782872,-1.151083,-10.4
8217,61297.1,50.782849,-1.150972,-10.4
8218,61305.5,50.782822,-1.15086,-10.2
8219,61313.8,50.782796,-1.15075,-10
8220,61322.1,50.782769,-1.15064,-10
8221,61330.7,50.782742,-1.150525,-9.8
8222,61339,50.782719,-1.150414,-10
8223,61347.2,50.782696,-1.150303,-10
8224,61355.4,50.78267,-1.150194,-10
8225,61363.6,50.782646,-1.150086,-9.8
8226,61371.7,50.782616,-1.14998,-9.8
8227,61379.9,50.782585,-1.149875,-9.6
8228,61387.6,50.782556,-1.149774,-9.6
8229,61395.6,50.782529,-1.14967,-9.6
8230,61403.2,50.782505,-1.149568,-9.8
8231,61410.8,50.78248,-1.149469,-9.8
8232,61418.1,50.782461,-1.14937,-9.8
8233,61425.5,50.782441,-1.14927,-9.8
8234,61432.8,50.782419,-1.149171,-9.6
8235,61440.5,50.7824,-1.149067,-9.4
8236,61448.1,50.782391,-1.148961,-9.4
8237,61455.6,50.782393,-1.148855,-9.2
8238,61462.9,50.782408,-1.148754,-8.8
8239,61469.9,50.782427,-1.148658,-8.4
8240,61476.8,50.782441,-1.148564,-8.2
8241,61483,50.782444,-1.148478,-7.8
8242,61488.3,50.78241,-1.148425,-7.8
8243,61495.4,50.782351,-1.148392,-8
8244,61502.7,50.782286,-1.148368,-8.2
8245,61510.3,50.782218,-1.148356,-8.8
8246,61518.3,50.782148,-1.148353,-9.2
8247,61526.4,50.782073,-1.148353,-9.6
8248,61534.2,50.782005,-1.148354,-9.8
8249,61541.9,50.781936,-1.148355,-10
8250,61549.6,50.781867,-1.148357,-10.2
8251,61556.9,50.781799,-1.14836,-10.2
8252,61564.2,50.781734,-1.148362,-10.2
8253,61571.2,50.781673,-1.148364,-10.2
8254,61578.2,50.781609,-1.148366,-10.2
8255,61585.1,50.781548,-1.148373,-10.2
8256,61592,50.781486,-1.148382,-10.2
8257,61598.7,50.781425,-1.148387,-10.2
8258,61605.5,50.781364,-1.148389,-10.2
8259,61612.1,50.781304,-1.148393,-10.2
8260,61619,50.781243,-1.148406,-10.2
8261,61625.6,50.781186,-1.148429,-10
8262,61631.9,50.781131,-1.148443,-10
8263,61638.5,50.78107,-1.14843,-10
8264,61645.4,50.78101,-1.148418,-10
8265,61652,50.780953,-1.148417,-10
8266,61658.7,50.780891,-1.148421,-10
8267,61665.4,50.78083,-1.148426,-10
8268,61672,50.78077,-1.14843,-10
8269,61678.6,50.780712,-1.148434,-10
8270,61685,50.780655,-1.148437,-10
8271,61691.4,50.780596,-1.14844,-9.8
8272,61698,50.780537,-1.148444,-9.8
8273,61704.3,50.78048,-1.148447,-9.8
8274,61710.9,50.780422,-1.14845,-9.8
8275,61717.2,50.780366,-1.148454,-9.8
8276,61723.6,50.780308,-1.148459,-9.6
8277,61729.8,50.780252,-1.148464,-9.6
8278,61736.2,50.780193,-1.148465,-9.6
8279,61742.6,50.780136,-1.148467,-9.4
8280,61748.8,50.78008,-1.148471,-9.4
8281,61754.9,50.780026,-1.148475,-9.4
8282,61761.3,50.779969,-1.148479,-9.4
8283,61767.4,50.779915,-1.14848,-9.4
8284,61773.4,50.779859,-1.148484,-9.2
8285,61779.6,50.779805,-1.148487,-9.2
8286,61785.6,50.779751,-1.148492,-9.2
8287,61791.7,50.779697,-1.148495,-9.2
8288,61797.8,50.779641,-1.148499,-9.4
8289,61803.5,50.779591,-1.1485,-9.4
8290,61809.5,50.779538,-1.148501,-9.2
8291,61815.2,50.779484,-1.1485,-9.2
8292,61821.1,50.779431,-1.148502,-9
8293,61827,50.779378,-1.148505,-9
8294,61832.9,50.779328,-1.148509,-9.2
8295,61838.8,50.779275,-1.148511,-9.2
8296,61844.5,50.779222,-1.148515,-9
8297,61850.3,50.779168,-1.148519,-9
8298,61856.4,50.779114,-1.148523,-9.2
8299,61862.4,50.779061,-1.148531,-9.2
8300,61868.5,50.779007,-1.14854,-9
8301,61874.8,50.77895,-1.148555,-9
8302,61881.1,50.778898,-1.14858,-9
8303,61887.2,50.778849,-1.148619,-9
8304,61893.1,50.778804,-1.14867,-8.8
8305,61899,50.778767,-1.148728,-8.8
8306,61904.8,50.778736,-1.148794,-8.8
8307,61910.5,50.778709,-1.148862,-9
8308,61915.9,50.778681,-1.148924,-9
8309,61921.2,50.778656,-1.148988,-9.2
8310,61926.2,50.77863,-1.149045,-9
8311,61930.8,50.778607,-1.149098,-9
8312,61935.2,50.778581,-1.14915,-8.8
8313,61939.2,50.778562,-1.149198,-8.8
8314,61942.8,50.778548,-1.149242,-8.6
8315,61946.4,50.778536,-1.14929,-8.4
8316,61949.9,50.778525,-1.149336,-8.4
8317,61953,50.778514,-1.149377,-8.4
8318,61956.1,50.778506,-1.149418,-8.4
8319,61959,50.778495,-1.149457,-8.4
8320,61961.9,50.778488,-1.149496,-8.2
8321,61964.4,50.778488,-1.149533,-8
8322,61967,50.778483,-1.149568,-7.8
8323,61969.4,50.778475,-1.149598,-7.8
8324,61971.4,50.778464,-1.149623,-7.8
8325,61974.9,50.77846,-1.149621,-7.8
8326,61976.4,50.778464,-1.149599,-7.8
8327,61978,50.778468,-1.149576,-7.6
8328,61979.6,50.778472,-1.149554,-7.6
8329,61981.1,50.778475,-1.149531,-7.6
8330,61982.7,50.778479,-1.149508,-7.6
8641,61984.2,50.778483,-1.149486,-7.2
8642,61985.8,50.778487,-1.149463,-7.2
8643,61991,50.778506,-1.149397,-7.2
8644,61996.8,50.778533,-1.149325,-7.2
8645,62002.7,50.778561,-1.149254,-7.2
8646,62008.7,50.778592,-1.149182,-7.2
8647,62014.9,50.778626,-1.149113,-7.2
8648,62020.9,50.77866,-1.149047,-7.4
8649,62027.3,50.778695,-1.148975,-7.4
8650,62033.8,50.778733,-1.148903,-7.4
8651,62040.3,50.778767,-1.14883,-7.4
8652,62046.6,50.778798,-1.148757,-7.4
8653,62052.9,50.778837,-1.148688,-7.4
8654,62059.1,50.77888,-1.148637,-7.4
8655,62065.9,50.778936,-1.148606,-7.4
8656,62073.7,50.779008,-1.148589,-7.6
8657,62082.5,50.779086,-1.148579,-7.6
8658,62091.6,50.779167,-1.148571,-7.8
8659,62101.2,50.779254,-1.148564,-7.8
8660,62111.3,50.779346,-1.148556,-8
8661,62121,50.77943,-1.148548,-8
8662,62130.6,50.779517,-1.148543,-7.8
8663,62140.1,50.779604,-1.148542,-7.8
8664,62149.7,50.77969,-1.148541,-7.8
8665,62158.8,50.779772,-1.148536,-7.8
8666,62168,50.779853,-1.148528,-7.8
8667,62176.9,50.779932,-1.148523,-7.8
8668,62185.8,50.780013,-1.148518,-7.8
8669,62194.5,50.780093,-1.148513,-7.6
8670,62203,50.780168,-1.148511,-7.6
8671,62211.2,50.780241,-1.148508,-7.6
8672,62219.3,50.780314,-1.148505,-7.6
8673,62227.2,50.780385,-1.148503,-7.6
8674,62235.1,50.780455,-1.148498,-7.6
8675,62242.8,50.780527,-1.148494,-7.6
8676,62250.6,50.780596,-1.148491,-7.6
8677,62258.3,50.780664,-1.148488,-7.6
8678,62266,50.780733,-1.148482,-7.6
8679,62273.8,50.780805,-1.148476,-7.6
8680,62281.4,50.780873,-1.148469,-7.6
8681,62289,50.78094,-1.148463,-7.6
8682,62296.8,50.781011,-1.148458,-7.6
8683,62304.3,50.781079,-1.148454,-7.6
8684,62312.1,50.781148,-1.148449,-7.6
8685,62319.6,50.781217,-1.148444,-7.6
8686,62327.2,50.781285,-1.148434,-7.6
8687,62335.1,50.781354,-1.14843,-7.6
8688,62342.9,50.781424,-1.148426,-7.6
8689,62350.6,50.781495,-1.148425,-7.6
8690,62358.3,50.781564,-1.148425,-7.6
8691,62366.1,50.781633,-1.148426,-7.6
8692,62373.7,50.781702,-1.148422,-7.6
8693,62381.3,50.78177,-1.148412,-7.6
8694,62389.1,50.781839,-1.148404,-7.6
8695,62396.7,50.781907,-1.148398,-7.6
8696,62404.3,50.781976,-1.148395,-7.6
8697,62412.1,50.782044,-1.148394,-7.6
8698,62419.4,50.782111,-1.148397,-7.6
8699,62427,50.78218,-1.148401,-7.8
8700,62434.9,50.78225,-1.148414,-7.6
8701,62442.1,50.782309,-1.148449,-7.4
8702,62448.7,50.782359,-1.1485,-7.2
8703,62455,50.782409,-1.148545,-7
8704,62461.1,50.782463,-1.148564,-6.8
8705,62468,50.782524,-1.148556,-6.6
8706,62475.2,50.782586,-1.148527,-6.4
8707,62482.9,50.782652,-1.14849,-6.4
8708,62491.2,50.782723,-1.148456,-6.2
8709,62500.1,50.782798,-1.148417,-6.2
8710,62509.1,50.782877,-1.14838,-6.2
8711,62519.1,50.782962,-1.148339,-6.2
8712,62529.7,50.783053,-1.1483,-6.2
8713,62541.2,50.783155,-1.148261,-6.4
8714,62553.8,50.783264,-1.148232,-6.4
8715,62566.6,50.783378,-1.14821,-6.4
8716,62578.8,50.783488,-1.148173,-6.6
8717,62592.1,50.783603,-1.148137,-6.8
8718,62604.4,50.783709,-1.148093,-7
8719,62616.5,50.783815,-1.148049,-7
8720,62628,50.783917,-1.148004,-7.2
8721,62638.9,50.784009,-1.147963,-7.2
8722,62649.7,50.784104,-1.147922,-7.2
8723,62660.4,50.784196,-1.147886,-7.4
8724,62670.9,50.78429,-1.14786,-7.6
8725,62680.9,50.784378,-1.147836,-7.8
8726,62690.3,50.784461,-1.147821,-7.8
8727,62700.3,50.784551,-1.147811,-8
8728,62710.9,50.784646,-1.147788,-8.2
8729,62721.6,50.784742,-1.147784,-8.4
8730,62732,50.784837,-1.147776,-8.6
8731,62742.5,50.784932,-1.14777,-8.8
8732,62752.7,50.785023,-1.147765,-9
8733,62762.9,50.785112,-1.147755,-9
8734,62773.5,50.785208,-1.147745,-9
8735,62782.7,50.78529,-1.147756,-9
8736,62792.6,50.785381,-1.147752,-9
8737,62801.8,50.785462,-1.147746,-8.6
8738,62811.7,50.785552,-1.147739,-8.4
8739,62822,50.785641,-1.147713,-8.2
8740,62832.1,50.785731,-1.147685,-7.8
8741,62842.2,50.78582,-1.147646,-7.6
8742,62852.3,50.785904,-1.147602,-7.2
8743,62862.4,50.785992,-1.147555,-6.8
8744,62872.1,50.786075,-1.147519,-6.6
8745,62881.4,50.786155,-1.147486,-6.4
8746,62890.7,50.786234,-1.147445,-6.2
8747,62900,50.786311,-1.147392,-6.2
8748,62909.3,50.786387,-1.147339,-6
8749,62918.1,50.78646,-1.147282,-6
8750,62927.1,50.786527,-1.147216,-6
8751,62935.7,50.786595,-1.147151,-5.8
8752,62944.4,50.786659,-1.147081,-5.6
8753,62953.2,50.78672,-1.147004,-5.6
8754,62961.8,50.786777,-1.146925,-5.4
8755,62970.6,50.786839,-1.146847,-5.2
8756,62979.2,50.7869,-1.146772,-5.2
8757,62987.5,50.786961,-1.146699,-5.2
8758,62996.2,50.787022,-1.146623,-5.2
8759,63004.9,50.787083,-1.146545,-5.2
8760,63013.5,50.787141,-1.146467,-5.2
8761,63022.3,50.787205,-1.146394,-5.2
8762,63030.8,50.787266,-1.146324,-5.2
8763,63039.1,50.787327,-1.146255,-5.4
8764,63047.6,50.787388,-1.146185,-5.4
8765,63055.9,50.787448,-1.146111,-5.4
8766,63064.6,50.787511,-1.146036,-5.4
8767,63072.9,50.787571,-1.145964,-5.4
8768,63081.2,50.787628,-1.14589,-5.2
8769,63089.6,50.787686,-1.145816,-5.2
8770,63097.9,50.787746,-1.145746,-5.2
8771,63106.3,50.787807,-1.145675,-5.2
8772,63114.7,50.787868,-1.145603,-5.2
8773,63123.3,50.78793,-1.145531,-5.2
8774,63131.9,50.787995,-1.145462,-5.2
8775,63140.6,50.788059,-1.145391,-5.2
8776,63149.2,50.78812,-1.145319,-5.2
8777,63157.6,50.788178,-1.145245,-5.2
8778,63166.2,50.788239,-1.145167,-5.2
8779,63174.7,50.788296,-1.145093,-5.2
8780,63183.1,50.788362,-1.145028,-5.4
8781,63191.6,50.788429,-1.144966,-5.4
8782,63200.2,50.788494,-1.144899,-5.8
8783,63209.2,50.788559,-1.144825,-6
8784,63218.1,50.788621,-1.14475,-6
8785,63226.8,50.788682,-1.144673,-6
8786,63235.7,50.788746,-1.144593,-6
8787,63244.3,50.788806,-1.144517,-6
8788,63253.2,50.788869,-1.144442,-6
8789,63261.7,50.788933,-1.144371,-6
8790,63269.9,50.78899,-1.144302,-6
8791,63278.5,50.789051,-1.144225,-6
8792,63287.1,50.789112,-1.144151,-6
8793,63295.9,50.789173,-1.144075,-6
8794,63304.6,50.789235,-1.143998,-6.2
8795,63313.4,50.789299,-1.14392,-6.2
8796,63322.2,50.78936,-1.143842,-6.2
8797,63330.5,50.78942,-1.143772,-6.2
8798,63339.4,50.789482,-1.143695,-6.2
8799,63348,50.789544,-1.143621,-6.2
8800,63356.6,50.789606,-1.143549,-6.4
8801,63365.4,50.789674,-1.143483,-6.4
8802,63374.1,50.789744,-1.14343,-6.4
8803,63382.7,50.789815,-1.14338,-6.4
8804,63391.2,50.789884,-1.14333,-6.4
8805,63399.9,50.789957,-1.143278,-6.4
8806,63408.3,50.790024,-1.143226,-6.6
8807,63417,50.790094,-1.143173,-6.6
8808,63425.5,50.790163,-1.143124,-6.6
8809,63434,50.790235,-1.143076,-6.6
8810,63442.2,50.790302,-1.143028,-6.8
8811,63450.6,50.790371,-1.142979,-6.8
8812,63459,50.790437,-1.142928,-6.8
8813,63466.9,50.7905,-1.142871,-7
8814,63474.5,50.790553,-1.142805,-7
8815,63482,50.790603,-1.142731,-7
8816,63489.7,50.790653,-1.142657,-7
8817,63497.2,50.790707,-1.142596,-6.8
8818,63504.7,50.790769,-1.142556,-6.8
8819,63511.6,50.790832,-1.142538,-6.8
8820,63518.3,50.79089,-1.142543,-6.8
8821,63525.9,50.790951,-1.142585,-7
8822,63533.7,50.79101,-1.142647,-7
8823,63541.8,50.791064,-1.142725,-7
8824,63549.7,50.791109,-1.142813,-7
8825,63558.2,50.79115,-1.142915,-7
8826,63567.3,50.791187,-1.143028,-7.2
8827,63576.5,50.791222,-1.143149,-7.2
8828,63585.4,50.791252,-1.143266,-7.4
8829,63594.4,50.791284,-1.143382,-7.4
8830,63603.4,50.791323,-1.143495,-7.6
8831,63612.5,50.791365,-1.143605,-7.6
8832,63621.5,50.791411,-1.143708,-7.6
8833,63630.7,50.791465,-1.143808,-7.4
8834,63639.9,50.791518,-1.143906,-7.2
8835,63649,50.791571,-1.144009,-7
8836,63657.9,50.791616,-1.144111,-7
8837,63666.9,50.791662,-1.144214,-7
8838,63675.9,50.791712,-1.144318,-7
8839,63684.6,50.791758,-1.144416,-7
8840,63693,50.791803,-1.144513,-6.8
8841,63701.6,50.791849,-1.14461,-6.8
8842,63709.8,50.791893,-1.144702,-6.6
8843,63718.4,50.791942,-1.144797,-6.6
8844,63726.4,50.791991,-1.144883,-6.4
8845,63734.6,50.792042,-1.144962,-6.4
8846,63742.4,50.792101,-1.145028,-6.2
8847,63749.4,50.792151,-1.145081,-6
8848,63755.3,50.792197,-1.145123,-5.8
8849,63761.1,50.792247,-1.145152,-5.6
8850,63766.7,50.792296,-1.145154,-5.6
8851,63773.1,50.792351,-1.14513,-5.4
8852,63780.4,50.792416,-1.1451,-5.4
8853,63787.6,50.792477,-1.145075,-5.4
8854,63795,50.792542,-1.145046,-5.4
8855,63802.4,50.792604,-1.145014,-5.2
8856,63809.9,50.792669,-1.144984,-5.2
8857,63817.4,50.792736,-1.144954,-5
8858,63824.8,50.792797,-1.14492,-5
8859,63832.7,50.792866,-1.144887,-5
8860,63840.4,50.792931,-1.144854,-4.8
8861,63848,50.792995,-1.144818,-4.8
8862,63855.4,50.793061,-1.144789,-4.8
8863,63862.9,50.793122,-1.144752,-4.8
8864,63870.5,50.793186,-1.144705,-4.6
8865,63878.1,50.793243,-1.144653,-4.6
8866,63885.7,50.793305,-1.144604,-4.6
8867,63893.1,50.793363,-1.144555,-4.6
8868,63900.7,50.793423,-1.144505,-4.4
8869,63907.6,50.793479,-1.144458,-4.4
8870,63915.2,50.793541,-1.144412,-4.4
8871,63922.6,50.793603,-1.144377,-4.4
8872,63930.3,50.793671,-1.144352,-4.2
8873,63937.9,50.793737,-1.144329,-4.2
8874,63945.7,50.793806,-1.144307,-4.2
8875,63953.2,50.793874,-1.144287,-4.2
8876,63960.8,50.793939,-1.144267,-4.2
8877,63968.5,50.794007,-1.144248,-4
8878,63976.4,50.794076,-1.144229,-4
8879,63984,50.794144,-1.144211,-4
8880,63991.8,50.794213,-1.144191,-4
8881,63999.5,50.794282,-1.144173,-4
8882,64007.4,50.794351,-1.144155,-3.8
8883,64014.9,50.794419,-1.144138,-3.8
8884,64023.1,50.794492,-1.144126,-3.8
8885,64031.2,50.794565,-1.144117,-3.8
8886,64039,50.794633,-1.144105,-3.8
8887,64047.1,50.794706,-1.144088,-3.8
8888,64055.2,50.794779,-1.144071,-3.8
8889,64063.2,50.794851,-1.144051,-3.8
8890,64071.1,50.794919,-1.144031,-3.8
8891,64079.2,50.794992,-1.144013,-3.8
8892,64087.2,50.79506,-1.143994,-3.8
8893,64095.2,50.795132,-1.143965,-3.6
8894,64103.1,50.795197,-1.143922,-3.6
8895,64111.1,50.795261,-1.143877,-3.6
8896,64119.5,50.795332,-1.14383,-3.6
8897,64127.8,50.795404,-1.143795,-3.8
8898,64136,50.795473,-1.143767,-3.8
8899,64144,50.795545,-1.143744,-3.8
8900,64152.2,50.795618,-1.143724,-3.6
8901,64160.4,50.795691,-1.143706,-3.6
8902,64168.5,50.795763,-1.14369,-3.6
8903,64176.5,50.795835,-1.143673,-3.4
8904,64184.6,50.795908,-1.143655,-3.4
8905,64192.8,50.795979,-1.14364,-3.4
8906,64201.1,50.796052,-1.143623,-3.4
8907,64209.4,50.796125,-1.143606,-3.2
8908,64217.6,50.796198,-1.143591,-3.2
8909,64225.8,50.796274,-1.143574,-3.2
8910,64233.8,50.796342,-1.143558,-3.2
8911,64241.9,50.796415,-1.143539,-3.2
8912,64250.1,50.796488,-1.143518,-3
8913,64258.2,50.79656,-1.143499,-3
8914,64266.5,50.796632,-1.143483,-2.8
8915,64274.7,50.796706,-1.143465,-3
8916,64283,50.796778,-1.143444,-3
8917,64291.4,50.796854,-1.143424,-3.2
8918,64299.4,50.796925,-1.143408,-3.2
8919,64308.1,50.797003,-1.143389,-3.2
8920,64316.6,50.797079,-1.143369,-3.2
8921,64324.9,50.797152,-1.143349,-3.2
8922,64333.5,50.797228,-1.143331,-3.2
8923,64342,50.797305,-1.143313,-3.2
8924,64350.7,50.79738,-1.143297,-3.2
8925,64359.7,50.797461,-1.143285,-3.2
8926,64368.3,50.797537,-1.143271,-3.2
8927,64376.9,50.797616,-1.143255,-3.2
8928,64385.7,50.797694,-1.143236,-3.2
8929,64394.2,50.797769,-1.143221,-3.2
8930,64402.7,50.797845,-1.143205,-3.2
8931,64411.9,50.797927,-1.143191,-3.2
8932,64420.6,50.798006,-1.143177,-3.2
8933,64429.6,50.798087,-1.143168,-3.2
8934,64438.2,50.798163,-1.143166,-3.2
8935,64446.4,50.798236,-1.143162,-3.2
8936,64454.5,50.798311,-1.143149,-3.2
8937,64463.2,50.798384,-1.143124,-3.4
8938,64471.9,50.79846,-1.143095,-3.4
8939,64480.5,50.798537,-1.143071,-3.4
8940,64489.1,50.798613,-1.143056,-3.2
8941,64497.3,50.798689,-1.143043,-3.4
8942,64505.2,50.798759,-1.143031,-3.2
8943,64512.7,50.798824,-1.143022,-3.2
8944,64518.4,50.798876,-1.143026,-3
8945,64523.5,50.798917,-1.143059,-3
8946,64528.8,50.798951,-1.143112,-3
8947,64534.3,50.798985,-1.143165,-3
8948,64539.3,50.799024,-1.143205,-3
8949,64544.6,50.799061,-1.143251,-3
8950,64550.3,50.79909,-1.143318,-3.2
8951,64556.8,50.799109,-1.143406,-3.2
8952,64563.7,50.799126,-1.143498,-3.2
8953,64570.7,50.799157,-1.143585,-3.2
8954,64578.3,50.799196,-1.143673,-3.2
8955,64585.6,50.799233,-1.143757,-3.2
8956,64592.9,50.799272,-1.143841,-3.2
8957,64600.3,50.799309,-1.14393,-3.4
8958,64607.4,50.799339,-1.144018,-3.4
8959,64614.3,50.79937,-1.144105,-3.4
8960,64621.3,50.7994,-1.144191,-3.4
8961,64628.2,50.799427,-1.144279,-3.2
8962,64635.1,50.799454,-1.144367,-3.2
8963,64642.2,50.799483,-1.144457,-3.2
8964,64649.2,50.799507,-1.144548,-3.2
8965,64656.4,50.799534,-1.144641,-3
8966,64663.4,50.79956,-1.144733,-3
8967,64670.6,50.799586,-1.144827,-3
8968,64677.9,50.79961,-1.144922,-3
8969,64685.1,50.799636,-1.145015,-3
8970,64692.4,50.799664,-1.145109,-3
8971,64699.7,50.799694,-1.1452,-3
8972,64706.9,50.799724,-1.145292,-3
8973,64714,50.799751,-1.145382,-3
8974,64721.1,50.799782,-1.145471,-3
8975,64728.2,50.799813,-1.14556,-3
8976,64735.3,50.799843,-1.145648,-3
8977,64742.2,50.799876,-1.145732,-3
8978,64749.5,50.799908,-1.145819,-3
8979,64756.3,50.799942,-1.145903,-3
8980,64763.1,50.799973,-1.145985,-3
8981,64769.8,50.800003,-1.146066,-3
8982,64776.7,50.800038,-1.14615,-2.8
8983,64783.4,50.800068,-1.146231,-2.8
8984,64789.9,50.800095,-1.146311,-2.8
8985,64796.6,50.800129,-1.146392,-2.8
8986,64803.1,50.800156,-1.146472,-2.8
8987,64809.5,50.800189,-1.146549,-2.8
8988,64816.1,50.800217,-1.146631,-2.6
8989,64822.9,50.800247,-1.146712,-2.6
8990,64830,50.800286,-1.146796,-2.6
8991,64837,50.800321,-1.146877,-2.6
8992,64844,50.800359,-1.146957,-2.6
8993,64850.8,50.800393,-1.147036,-2.6
8994,64857.8,50.800431,-1.147118,-2.6
8995,64864.8,50.800465,-1.147199,-2.6
8996,64871.6,50.800496,-1.147283,-2.6
8997,64879,50.80053,-1.147372,-2.6
8998,64886.2,50.800564,-1.14746,-2.6
8999,64893.4,50.800595,-1.14755,-2.6
9000,64900.6,50.800629,-1.147638,-2.6
9001,64907.9,50.80066,-1.147726,-2.6
9002,64915.1,50.800694,-1.147813,-2.6
9003,64922.3,50.800728,-1.1479,-2.6
9004,64929.3,50.800763,-1.147983,-2.6
9005,64936.1,50.800801,-1.14806,-2.6
9006,64943.4,50.80084,-1.148143,-2.6
9007,64950.7,50.800881,-1.148226,-2.6
9008,64958.3,50.80092,-1.148312,-2.6
9009,64965.6,50.80096,-1.148394,-2.6
9010,64973.1,50.801,-1.148482,-2.6
9011,64980.1,50.801037,-1.148561,-2.6
9012,64986.9,50.801072,-1.148639,-2.8
9013,64994,50.801111,-1.148717,-2.8
9014,65001.2,50.801153,-1.148795,-2.8
9015,65008.2,50.801194,-1.148874,-2.8
9016,65015.9,50.801233,-1.148962,-2.8
9017,65023.7,50.801276,-1.14905,-3
9018,65031.5,50.801322,-1.149135,-3
9019,65039,50.801371,-1.149208,-3
9020,65046.5,50.801416,-1.149284,-3
9021,65054.2,50.801461,-1.14937,-3
9022,65061.8,50.801496,-1.14946,-3
9023,65069,50.801534,-1.149545,-3
9024,65076.3,50.801573,-1.149627,-2.8
9025,65083.6,50.801615,-1.149706,-2.8
9026,65091.2,50.801661,-1.149783,-2.8
9027,65098.6,50.801707,-1.149862,-2.8
9028,65106,50.801752,-1.149941,-2.8
9029,65113.4,50.801798,-1.150016,-2.8
9030,65120.6,50.801844,-1.150088,-2.8
9031,65128,50.801889,-1.150165,-2.8
9032,65134.9,50.801926,-1.150241,-2.8
9033,65142.4,50.80197,-1.150323,-2.8
9034,65149.6,50.802015,-1.150398,-2.8
9035,65157.2,50.802062,-1.150473,-2.8
9036,65164.8,50.802111,-1.150547,-2.8
9037,65172.3,50.80216,-1.150623,-2.8
9038,65179.7,50.802206,-1.1507,-2.8
9039,65187.1,50.802251,-1.150777,-2.8
9040,65194.6,50.802298,-1.150854,-3
9041,65202.1,50.802344,-1.15093,-3
9042,65209.5,50.802389,-1.151006,-3
9043,65216.6,50.802434,-1.151077,-3
9044,65224.2,50.802485,-1.151153,-3
9045,65231.5,50.802533,-1.151224,-3
9046,65239.1,50.802581,-1.151297,-3
9047,65246.5,50.802634,-1.151362,-3
9048,65253.8,50.802687,-1.151427,-3
9049,65261.6,50.802736,-1.151503,-3
9050,65268.1,50.802779,-1.151564,-3
9051,65278.1,50.802849,-1.151655,-3
9052,65285.9,50.802904,-1.151727,-3
9053,65293.8,50.802954,-1.151802,-3
9054,65301.8,50.803009,-1.151878,-2.8
9055,65309.5,50.803061,-1.151951,-2.8
9056,65317.1,50.803111,-1.152021,-2.8
9057,65324.8,50.803164,-1.152094,-2.8
9058,65332.5,50.803215,-1.152166,-2.8
9059,65340.3,50.803272,-1.152236,-2.8
9060,65348,50.803325,-1.152304,-2.8
9061,65355.5,50.803378,-1.152371,-2.8
9062,65363.2,50.803432,-1.152437,-3
9063,65370.5,50.803483,-1.1525,-3
9064,65378.5,50.803538,-1.152574,-3
9065,65386,50.803588,-1.152645,-3
9066,65393.5,50.803636,-1.15272,-3
9067,65400.6,50.803673,-1.1528,-3
9068,65407.9,50.803715,-1.152882,-3
9069,65414.5,50.80375,-1.152958,-2.8
9070,65420.8,50.803784,-1.153031,-2.8
9071,65425.9,50.803815,-1.153083,-2.6
9072,65430.5,50.80385,-1.153113,-2.4
9073,65435.3,50.803894,-1.153132,-2.4
9074,65441.2,50.803939,-1.153166,-2.2
