,distance,altitude_smoothed,label
833,6888.8,20.67,easy
834,6894.1,20.7866666666667,easy
835,6899.6,20.9011111111111,easy
836,6905.7,21.0133333333333,easy
837,6911.8,21.1244444444444,easy
838,6918.4,21.2322222222222,easy
839,6925.5,21.3366666666667,easy
840,6933.2,21.4377777777778,easy
841,6941.4,21.5355555555556,easy
842,6950,21.63,easy
843,6958.2,21.7211111111111,easy
844,6966.2,21.8088888888889,easy
845,6973.2,21.8933333333333,easy
846,6980,21.9733333333333,easy
847,6986.7,22.0488888888889,easy
848,6993,22.1211111111111,easy
849,6998.8,22.19,easy
850,7004.8,22.2555555555556,easy
851,7011.2,22.3188888888889,easy
852,7017,22.3811111111111,easy
853,7022.3,22.4422222222222,easy
854,7027.7,22.5033333333333,easy
855,7032.9,22.5655555555556,easy
856,7037.9,22.6277777777778,easy
857,7043.5,22.6911111111111,easy
858,7049.8,22.7555555555556,easy
859,7056.2,22.8211111111111,easy
860,7063.9,22.8866666666667,easy
861,7071.1,22.9522222222222,easy
862,7078.8,23.0177777777778,easy
863,7086,23.0822222222222,easy
864,7093.1,23.1455555555556,easy
865,7101.2,23.2066666666667,easy
866,7108.8,23.2655555555556,easy
867,7117.7,23.32,easy
868,7124.5,23.3711111111111,easy
869,7132.2,23.4177777777778,easy
870,7139.5,23.46,easy
871,7145.9,23.4966666666667,easy
872,7152,23.5288888888889,easy
873,7158.1,23.5566666666667,easy
874,7164.3,23.58,easy
875,7171.8,23.5966666666667,easy
876,7179,23.6066666666667,easy
877,7186.8,23.61,easy
878,7192.7,23.6066666666667,easy
879,7198.6,23.5966666666667,easy
880,7203.7,23.58,easy
881,7208.7,23.5566666666667,easy
882,7213.6,23.5266666666667,easy
883,7217.7,23.4911111111111,easy
884,7222.9,23.4522222222222,easy
885,7229.3,23.41,easy
886,7234.4,23.3633333333333,easy
887,7242.9,23.3133333333333,easy
888,7252.2,23.2611111111111,easy
889,7261.9,23.2066666666667,easy
890,7268.6,23.1511111111111,easy
891,7274.6,23.0955555555556,easy
892,7280.5,23.04,easy
893,7286.8,22.9833333333333,easy
894,7293.5,22.9277777777778,easy
895,7299.8,22.8733333333333,easy
896,7306.4,22.8188888888889,easy
897,7312.6,22.7655555555556,easy
898,7319.2,22.7144444444444,easy
899,7327.2,22.6644444444444,easy
900,7334.3,22.6155555555556,easy
901,7341.4,22.5677777777778,easy
902,7348,22.52,easy
903,7354.7,22.4722222222222,easy
904,7361.1,22.4255555555556,easy
905,7367.6,22.3788888888889,easy
906,7374,22.3333333333333,easy
907,7380.5,22.2877777777778,easy
908,7387.4,22.2444444444444,easy
909,7394.2,22.2022222222222,easy
910,7401.4,22.1622222222222,easy
911,7408.8,22.1233333333333,easy
912,7416.2,22.0866666666667,easy
913,7423.9,22.0522222222222,easy
914,7430.8,22.0188888888889,easy
915,7437.8,21.9877777777778,easy
916,7444.9,21.9588888888889,easy
917,7452.9,21.9322222222222,easy
918,7460.9,21.9066666666667,easy
919,7468.6,21.8822222222222,easy
920,7476.1,21.8588888888889,easy
921,7483.1,21.8366666666667,easy
922,7490,21.8177777777778,easy
923,7496.6,21.8,easy
924,7503.3,21.7844444444445,easy
925,7510.2,21.7733333333333,easy
926,7517.4,21.7644444444445,easy
927,7524.4,21.7588888888889,easy
928,7531.1,21.7555555555556,easy
929,7538.9,21.7544444444445,easy
930,7546,21.7566666666667,easy
931,7553.4,21.7611111111111,easy
932,7561.1,21.7677777777778,easy
933,7569.2,21.7755555555556,easy
934,7577.7,21.7855555555556,easy
935,7588.7,21.7966666666667,easy
936,7599.9,21.8077777777778,easy
937,7609.8,21.8188888888889,easy
938,7619.1,21.8288888888889,easy
939,7628.7,21.8366666666667,easy
940,7638.2,21.8411111111111,easy
941,7647.4,21.8422222222222,easy
942,7656.2,21.8388888888889,easy
943,7664.5,21.8311111111111,easy
944,7672.6,21.8188888888889,easy
945,7679.7,21.8022222222222,easy
946,7686.6,21.7811111111111,easy
947,7693.3,21.7555555555556,easy
948,7700,21.7255555555556,easy
949,7707,21.69,easy
950,7713.9,21.6511111111111,easy
951,7720.8,21.6088888888889,easy
952,7727.4,21.5622222222222,easy
953,7734.6,21.5133333333333,easy
954,7742.5,21.4622222222222,easy
955,7751,21.4077777777778,easy
956,7759.7,21.3522222222222,easy
957,7768.3,21.2955555555556,easy
958,7777.6,21.2377777777778,easy
959,7787.9,21.18,easy
960,7797.4,21.1222222222222,easy
961,7808.2,21.0633333333333,easy
962,7820.9,21.0044444444445,easy
963,7833.3,20.9444444444444,easy
964,7846.6,20.8822222222222,easy
965,7859.1,20.8188888888889,easy
966,7871.8,20.7544444444444,easy
967,7885,20.6888888888889,easy
968,7899.1,20.6222222222222,easy
969,7914.2,20.5544444444444,easy
970,7930.3,20.4855555555556,easy
971,7946,20.4144444444444,easy
972,7961,20.3422222222222,easy
973,7976,20.2677777777778,easy
974,7991,20.1922222222222,easy
975,8003.9,20.1133333333333,easy
976,8017,20.0322222222222,easy
977,8029.3,19.9477777777778,easy
978,8039.9,19.8611111111111,easy
979,8049.9,19.7733333333333,easy
980,8060,19.6822222222222,easy
981,8069.9,19.59,easy
982,8080.1,19.4966666666667,easy
983,8090.7,19.4022222222222,easy
984,8101.1,19.3066666666667,downhill
985,8110.6,19.21,downhill
986,8120.3,19.1122222222222,downhill
987,8129.8,19.0133333333333,downhill
988,8138.8,18.9144444444444,downhill
989,8148.1,18.8144444444444,downhill
990,8157.8,18.7144444444444,downhill
991,8166.8,18.6144444444444,downhill
992,8175.6,18.5122222222222,downhill
993,8184.1,18.41,downhill
994,8193.6,18.3066666666667,downhill
995,8202.4,18.2011111111111,downhill
996,8211.5,18.0955555555555,downhill
997,8220.5,17.9888888888889,downhill
998,8229.1,17.88,downhill
999,8237.6,17.7711111111111,downhill
1000,8245.7,17.6622222222222,downhill
1001,8254,17.5544444444444,downhill
1002,8262.1,17.4466666666667,downhill
1003,8270,17.3411111111111,downhill
1004,8277.7,17.2355555555555,downhill
1005,8285.3,17.13,downhill
1006,8292.9,17.0244444444444,downhill
1007,8300.6,16.9188888888889,downhill
1008,8308,16.8133333333333,downhill
1009,8315.2,16.7088888888889,downhill
1010,8322.1,16.6055555555555,downhill
1011,8328.9,16.5044444444444,downhill
1012,8335.6,16.4033333333333,downhill
1013,8342.3,16.3033333333333,downhill
1014,8348.9,16.2055555555555,downhill
1015,8355.3,16.1088888888889,downhill
1016,8361.7,16.0144444444444,downhill
1017,8368.4,15.9222222222222,downhill
1018,8375,15.8322222222222,downhill
1019,8381.4,15.7455555555555,downhill
1020,8387.9,15.6611111111111,downhill
1021,8394.3,15.5777777777778,downhill
1022,8400.6,15.4966666666667,downhill
1023,8407,15.4177777777778,downhill
1024,8413.7,15.3411111111111,downhill
1025,8420.2,15.2666666666667,downhill
1026,8426.9,15.1944444444444,easy
1027,8433.8,15.1255555555555,easy
1028,8440.6,15.06,easy
1029,8448,14.9966666666666,easy
1030,8455.9,14.9355555555555,easy
1031,8464.5,14.8766666666667,easy
1032,8473.6,14.8177777777778,easy
1033,8482.8,14.7577777777778,easy
1034,8492.5,14.6955555555555,easy
1035,8502.2,14.63,easy
1036,8511.5,14.5622222222222,easy
1037,8521.1,14.4911111111111,easy
1038,8530.3,14.4177777777778,easy
1039,8539.7,14.3433333333333,easy
1040,8550.2,14.2677777777778,easy
1041,8560.8,14.1911111111111,easy
1042,8571.3,14.1133333333333,easy
1043,8582.3,14.0355555555556,easy
1044,8593.6,13.9566666666667,easy
1045,8605.3,13.8777777777778,easy
1046,8617.7,13.8,easy
1047,8629.5,13.7255555555556,easy
1048,8640.8,13.6522222222222,easy
1049,8651.3,13.5811111111111,easy
1050,8661.8,13.5122222222222,easy
1051,8672.1,13.4466666666667,easy
1052,8682.3,13.3833333333333,easy
1053,8692.5,13.3233333333333,easy
1054,8702.5,13.2666666666667,easy
1055,8712.2,13.2144444444444,easy
1056,8721.7,13.1677777777778,easy
1057,8730.8,13.1255555555556,easy
1058,8739.6,13.0877777777778,easy
1059,8748.4,13.0544444444444,easy
1060,8757.6,13.0255555555556,easy
1061,8766.6,13.0033333333333,easy
1062,8776,12.9855555555556,easy
1063,8785.3,12.9722222222222,easy
1064,8795.2,12.9622222222222,easy
1065,8805.2,12.9544444444444,easy
1066,8815.1,12.9477777777778,easy
1067,8825.4,12.9444444444444,easy
1068,8835.4,12.9411111111111,easy
1069,8845,12.94,easy
1070,8854.7,12.9388888888889,easy
1071,8864.4,12.9366666666667,easy
1072,8874.2,12.9355555555556,easy
1073,8883.7,12.9344444444444,easy
1074,8893.2,12.9311111111111,easy
1075,8902.4,12.9266666666667,easy
1076,8912,12.92,easy
1077,8921.3,12.9111111111111,easy
1078,8930.7,12.8988888888889,easy
1079,8939.9,12.8844444444444,easy
1080,8948.8,12.8666666666667,easy
1081,8958.4,12.8466666666667,easy
1082,8967.6,12.8255555555556,easy
1083,8977.3,12.8033333333333,easy
1084,8987.2,12.78,easy
1085,8997.1,12.7555555555556,easy
1086,9007,12.7311111111111,easy
1087,9016.6,12.7066666666667,easy
1088,9026.4,12.6822222222222,easy
1089,9036.2,12.6577777777778,easy
1090,9045.9,12.6333333333333,easy
1091,9055.6,12.61,easy
1092,9065.4,12.5855555555556,easy
1093,9075.3,12.5611111111111,easy
1094,9085.4,12.5366666666667,easy
1095,9095.1,12.5122222222222,easy
1096,9104.3,12.4888888888889,easy
1097,9112.9,12.4655555555556,easy
1098,9122,12.4422222222222,easy
1099,9130.5,12.4188888888889,easy
1100,9138.8,12.3955555555556,easy
1101,9146.9,12.3722222222222,easy
1102,9154.9,12.3488888888889,easy
1103,9163.2,12.3255555555556,easy
1104,9172.2,12.3033333333333,easy
1105,9181.5,12.28,easy
1106,9190.9,12.2555555555556,easy
1107,9200.6,12.23,easy
1108,9210.3,12.2044444444444,easy
1109,9219.9,12.1777777777778,easy
1110,9229.4,12.1511111111111,easy
1111,9238.7,12.1233333333333,easy
1112,9248.5,12.0944444444444,easy
1113,9257.6,12.0655555555556,easy
1114,9267,12.0366666666667,easy
1115,9276.2,12.0077777777778,easy
1116,9285.5,11.9788888888889,easy
1117,9294.7,11.9511111111111,easy
1118,9303.7,11.9244444444445,easy
1119,9312.8,11.9,easy
1120,9322.2,11.8777777777778,easy
1121,9331.2,11.8577777777778,easy
1122,9340.2,11.8411111111111,easy
1123,9349.3,11.8288888888889,easy
1124,9358.6,11.82,easy
1125,9367.6,11.8144444444444,easy
1126,9376.3,11.8122222222222,easy
1127,9385,11.8133333333333,easy
1128,9393.9,11.8166666666667,easy
1129,9403,11.8233333333333,easy
1130,9412.2,11.8322222222222,easy
1131,9421.2,11.8444444444444,easy
1132,9430.4,11.8588888888889,easy
1133,9439.9,11.8755555555556,easy
1134,9449.2,11.8933333333333,easy
1135,9458.9,11.9122222222222,easy
1136,9468.6,11.9322222222222,easy
1137,9478.3,11.9522222222222,easy
1138,9487.8,11.9733333333333,easy
1139,9497.5,11.9933333333333,easy
1140,9507.4,12.0122222222222,easy
1141,9517.4,12.0311111111111,easy
1142,9527.1,12.0488888888889,easy
1143,9536.6,12.0666666666667,easy
1144,9546.5,12.0844444444445,easy
1145,9555.9,12.1022222222222,easy
1146,9565,12.12,easy
1147,9573.4,12.1388888888889,easy
1148,9581.4,12.1588888888889,easy
1149,9589,12.1788888888889,easy
1150,9596.1,12.2,easy
1151,9603,12.2211111111111,easy
1152,9609.9,12.2422222222222,easy
1153,9616.6,12.2655555555556,easy
1154,9623.2,12.2888888888889,easy
1155,9629.7,12.3144444444444,easy
1156,9635.8,12.3411111111111,easy
1157,9641.5,12.37,easy
1158,9646.4,12.4,easy
1159,9650.1,12.4311111111111,easy
1160,9652.7,12.4633333333333,easy
1161,9655.5,12.4966666666667,easy
1162,9657.6,12.5311111111111,easy
1163,9660.4,12.5666666666667,easy
1164,9664.2,12.6033333333333,easy
1165,9668.4,12.6411111111111,easy
1166,9673.4,12.6788888888889,easy
1167,9680.7,12.7177777777778,easy
1168,9688.4,12.7577777777778,easy
1169,9696.8,12.7988888888889,easy
1170,9706,12.84,easy
1171,9716.3,12.8811111111111,easy
1172,9726.8,12.9244444444444,easy
1173,9737.1,12.9677777777778,easy
1174,9747.6,13.0111111111111,easy
1175,9757.6,13.0555555555556,easy
1176,9768,13.1,easy
1177,9778.8,13.1444444444444,easy
1178,9789.3,13.19,easy
1179,9799.2,13.2355555555556,easy
1180,9808.7,13.2811111111111,easy
1181,9817.3,13.3255555555556,easy
1182,9825.6,13.37,easy
1183,9833.6,13.4133333333333,easy
1184,9841.4,13.4577777777778,easy
1185,9848.8,13.5033333333333,easy
1186,9855.9,13.55,easy
1187,9862.7,13.5977777777778,easy
1188,9868.8,13.6466666666667,easy
1189,9874.7,13.6966666666667,easy
1190,9879.9,13.7477777777778,easy
1191,9884.6,13.8,easy
1192,9889.1,13.8533333333333,easy
1193,9893.1,13.9077777777778,easy
1194,9896.4,13.9622222222222,easy
1195,9899.5,14.0188888888889,easy
1196,9901.9,14.0777777777778,easy
1197,9903.5,14.1366666666667,easy
1198,9904.7,14.1977777777778,easy
1199,9906.1,14.26,easy
1200,9907.8,14.3244444444444,easy
1201,9909.5,14.3911111111111,easy
1202,9911.8,14.46,easy
1203,9914.5,14.5311111111111,easy
1204,9917.4,14.6044444444444,easy
1205,9920.6,14.68,easy
1206,9923.8,14.7577777777778,easy
1207,9926.9,14.8366666666667,easy
1208,9929.3,14.9166666666667,easy
1209,9932,14.9977777777778,easy
1210,9934.9,15.08,easy
1211,9938.9,15.1622222222222,easy
1212,9943.6,15.2455555555556,easy
1213,9948.8,15.33,easy
1214,9954.4,15.4155555555556,easy
1215,9960.8,15.5033333333333,easy
1216,9967.6,15.5922222222222,easy
1217,9974.6,15.6822222222222,easy
1218,9981.7,15.7733333333333,easy
1219,9988.8,15.8655555555556,easy
1220,9996,15.9577777777778,easy
1221,10003,16.0511111111111,easy
1222,10008.8,16.1455555555556,easy
1223,10013.3,16.2411111111111,easy
1224,10017.3,16.3388888888889,easy
1225,10019.9,16.4388888888889,easy
1226,10019.9,16.54,easy
1227,10019.9,16.6411111111111,easy
1228,10019.9,16.7444444444444,easy
1229,10020.5,16.8488888888889,easy
1230,10024.6,16.9555555555556,easy
1231,10029,17.0633333333333,easy
1232,10034.2,17.1722222222222,easy
1233,10039.6,17.2822222222222,easy
1234,10046.3,17.3933333333333,easy
1235,10052.6,17.5044444444444,easy
1236,10059,17.6155555555556,easy
1237,10065.7,17.7277777777778,easy
1238,10072.6,17.8411111111111,easy
1239,10079.4,17.9555555555556,easy
1240,10086.3,18.0722222222222,easy
1241,10093.2,18.1888888888889,easy
1242,10099.4,18.3066666666667,easy
1243,10104.8,18.4266666666667,easy
1244,10109.4,18.5477777777778,easy
1245,10114.6,18.6711111111111,easy
1246,10120.2,18.7966666666667,easy
1247,10126.1,18.9233333333333,easy
1248,10132.8,19.0522222222222,easy
1249,10139.8,19.1822222222222,easy
1250,10146.4,19.3122222222222,easy
1251,10153,19.4444444444444,easy
1252,10159.6,19.5766666666667,easy
1253,10166.2,19.7111111111111,easy
1254,10172.7,19.8488888888889,easy
1255,10179.2,19.9888888888889,easy
1256,10185.7,20.1322222222222,easy
1257,10192,20.28,easy
1258,10198.2,20.4311111111111,easy
1259,10204.6,20.5866666666667,easy
1260,10211,20.7466666666667,easy
1261,10217.3,20.9111111111111,easy
1262,10223.7,21.0788888888889,easy
1263,10230.2,21.25,easy
1264,10236.9,21.4255555555556,easy
1265,10243.7,21.6044444444444,easy
1266,10250,21.7855555555556,easy
1267,10255.2,21.9688888888889,easy
1268,10259.7,22.1533333333333,easy
1269,10264.2,22.3377777777778,easy
1270,10269.3,22.5233333333333,easy
1271,10275.4,22.7088888888889,easy
1272,10281.6,22.8944444444444,easy
1273,10288.2,23.08,easy
1274,10295.3,23.2655555555556,easy
1275,10302.6,23.45,easy
1276,10309.6,23.6333333333333,easy
1277,10316.3,23.8155555555556,easy
1278,10323.5,23.9977777777778,easy
1279,10331.5,24.18,easy
1280,10339.4,24.3622222222222,easy
1281,10347.1,24.5433333333333,easy
1282,10354.2,24.7222222222222,easy
1283,10360.9,24.9,easy
1284,10367.4,25.0744444444444,easy
1285,10373.6,25.2477777777778,easy
1286,10379.9,25.42,easy
1287,10386.6,25.59,easy
1288,10393.2,25.7577777777778,easy
1289,10400.3,25.9244444444444,easy
1290,10407.5,26.0888888888889,easy
1291,10414.8,26.2533333333333,easy
1292,10421.9,26.4177777777778,easy
1293,10429.1,26.5811111111111,easy
1294,10436.6,26.7422222222222,easy
1295,10443.9,26.9022222222222,easy
1296,10451.2,27.0611111111111,easy
1297,10458.7,27.2188888888889,easy
1298,10465.7,27.3755555555555,easy
1299,10472.5,27.5322222222222,easy
1300,10479.1,27.6877777777778,easy
1301,10485.5,27.8422222222222,easy
1302,10491.8,27.9966666666667,easy
1303,10498,28.15,easy
1304,10504,28.3044444444444,easy
1305,10510.6,28.46,easy
1306,10517.3,28.6166666666667,easy
1307,10524.4,28.7744444444444,easy
1308,10531.2,28.9333333333333,easy
1309,10538.6,29.0944444444444,easy
1310,10545.3,29.2577777777778,easy
1311,10552.1,29.4211111111111,easy
1312,10559.1,29.5855555555556,easy
1313,10565.7,29.75,easy
1314,10572,29.9155555555556,easy
1315,10578.5,30.0822222222222,easy
1316,10585.6,30.2488888888889,easy
1317,10592.8,30.4155555555556,easy
1318,10600.2,30.5822222222222,easy
1319,10607.5,30.7488888888889,easy
1320,10615.1,30.9155555555556,easy
1321,10622.5,31.0811111111111,easy
1322,10629.7,31.2466666666667,easy
1323,10636.7,31.4111111111111,easy
1324,10644,31.5744444444445,easy
1325,10651.2,31.7355555555556,easy
1326,10658.5,31.8944444444445,easy
1327,10666,32.0488888888889,easy
1328,10673,32.2,easy
1329,10679.9,32.3488888888889,easy
1330,10686.6,32.4944444444445,easy
1331,10692.6,32.6377777777778,easy
1332,10698,32.7788888888889,easy
1333,10703.2,32.9166666666667,easy
1334,10708.6,33.0522222222222,easy
1335,10714.5,33.1855555555556,easy
1336,10720.3,33.3177777777778,easy
1337,10725.6,33.4477777777778,easy
1338,10730.9,33.5766666666667,easy
1339,10736.6,33.7033333333333,easy
1340,10743.4,33.8288888888889,easy
1341,10750.1,33.9533333333333,easy
1342,10757,34.0766666666667,easy
1343,10763.7,34.1977777777778,easy
1344,10770.3,34.3166666666667,easy
1345,10776.8,34.4344444444445,easy
1346,10782.9,34.5522222222222,easy
1347,10789,34.6688888888889,easy
1348,10795.5,34.7844444444445,easy
1349,10802,34.8988888888889,easy
1350,10808.3,35.0122222222222,easy
1351,10814.4,35.1255555555556,easy
1352,10820.8,35.24,easy
1353,10826.9,35.3555555555556,easy
1354,10832.9,35.4722222222222,easy
1355,10838.8,35.59,easy
1356,10844.6,35.71,easy
1357,10850.5,35.8311111111111,easy
1358,10856.1,35.9533333333333,easy
1359,10861.7,36.0766666666667,easy
1360,10867.5,36.2011111111111,easy
1361,10873,36.3277777777778,easy
1362,10879,36.4555555555556,easy
1363,10884.8,36.5855555555556,easy
1364,10891.2,36.7155555555556,easy
1365,10897.2,36.8466666666667,easy
1366,10903.3,36.9788888888889,easy
1367,10909.4,37.1122222222222,easy
1368,10915.9,37.2455555555556,easy
1369,10921.9,37.38,easy
1370,10928.2,37.5155555555556,easy
1371,10934.7,37.6522222222222,easy
1372,10941.8,37.79,easy
1373,10949,37.9288888888889,easy
1374,10956.5,38.0688888888889,easy
1375,10964.4,38.2088888888889,easy
1376,10972.4,38.3488888888889,easy
1377,10980.5,38.49,easy
1378,10988.6,38.6322222222222,easy
1379,10997.3,38.7744444444444,easy
1380,11006,38.9155555555556,easy
1381,11014.6,39.0566666666667,easy
1382,11023.3,39.1966666666667,easy
1383,11031.9,39.3344444444444,easy
1384,11040.5,39.47,easy
1385,11049.3,39.6033333333333,easy
1386,11058,39.7344444444444,easy
1387,11067.1,39.8644444444444,easy
1388,11076.1,39.9922222222222,easy
1389,11085.5,40.1188888888889,easy
1390,11094.5,40.2433333333333,easy
1391,11103.2,40.3644444444444,easy
1392,11111.5,40.4833333333333,easy
1393,11119.8,40.6,easy
1394,11127.1,40.7133333333333,easy
1395,11133.9,40.8233333333333,easy
1396,11140.5,40.93,easy
1397,11147.6,41.0344444444444,easy
1398,11154.3,41.1355555555555,easy
1399,11160.6,41.2333333333333,easy
1400,11166.8,41.3288888888889,easy
1401,11173,41.4211111111111,easy
1402,11179.3,41.5111111111111,easy
1403,11185.2,41.5977777777778,easy
1404,11191.4,41.6811111111111,easy
1405,11198.2,41.76,easy
1406,11205.4,41.8366666666667,easy
1407,11213,41.9111111111111,easy
1408,11220,41.9833333333333,easy
1409,11227.2,42.0544444444444,easy
1410,11234.5,42.1244444444444,easy
1411,11241.8,42.1933333333333,easy
1412,11248.6,42.2611111111111,easy
1413,11255.7,42.3277777777778,easy
1414,11263.5,42.3933333333333,easy
1415,11270.9,42.46,easy
1416,11279.2,42.5266666666666,easy
1417,11288.1,42.5933333333333,easy
1418,11297.8,42.66,easy
1419,11307.7,42.7266666666667,easy
1420,11317.7,42.7933333333333,easy
1421,11327.6,42.86,easy
1422,11337.5,42.9277777777778,easy
1423,11347.4,42.9944444444444,easy
1424,11357.1,43.0622222222222,easy
1425,11367.4,43.1311111111111,easy
1426,11378.2,43.2022222222222,easy
1427,11388.9,43.2733333333333,easy
1428,11399.4,43.3444444444444,easy
1429,11410.2,43.4144444444444,easy
1430,11420.7,43.4844444444444,easy
1431,11431.3,43.5544444444444,easy
